,Data,Hora,P4.1.1 V (V),P4.1.2 V (V),P4.1.3 V (V),P4.1.4 V (V),P4.1.5 V (V),P4.1.6 V (V),P4.1.7 V (V),P4.1.8 V (V),P4.1.9 V (V),P4.1.10 V (V),P4.1.11 V (V),P4.1.12 V (V),P4.1.13 V (V),P4.1.14 V (V),P4.1.15 V (V),P4.1.16 V (V),P4.1.17 V (V),P4.1.18 V (V),P4.1.19 V (V),P4.1.20 V (V),P4.1.21 V (V),P4.1.22 V (V),P4.2.1 V (V),P4.2.2 V (V),P4.2.3 V (V),P4.2.4 V (V),P4.2.5 V (V),P4.2.6 V (V),P4.2.7 V (V),P4.2.8 V (V),P4.2.9 V (V),P4.2.10 V (V),P4.2.11 V (V),P4.2.12 V (V),P4.2.13 V (V),P4.2.14 V (V),P4.2.15 V (V),P4.2.16 V (V),P4.2.17 V (V),P4.2.18 V (V),P4.2.19 V (V),P4.2.20 V (V),P4.2.21 V (V),P4.2.22 V (V),P4.3.1 V (V),P4.3.2 V (V),P4.3.3 V (V),P4.3.4 V (V),P4.3.5 V (V),P4.3.6 V (V),P4.3.7 V (V),P4.3.8 V (V),P4.3.9 V (V),P4.3.10 V (V),P4.3.11 V (V),P4.3.12 V (V),P4.3.13 V (V),P4.3.14 V (V),P4.3.15 V (V),P4.3.16 V (V),P4.3.17 V (V),P4.3.18 V (V),P4.3.19 V (V),P4.3.20 V (V),P4.3.21 V (V),P4.3.22 V (V),P4.4.1 V (V),P4.4.2 V (V),P4.4.3 V (V),P4.4.4 V (V),P4.4.5 V (V),P4.4.6 V (V),P4.4.7 V (V),P4.4.8 V (V),P4.4.9 V (V),P4.4.10 V (V),P4.4.11 V (V),P4.4.12 V (V),P4.4.13 V (V),P4.4.14 V (V),P4.4.15 V (V),P4.4.16 V (V),P4.4.17 V (V),P4.4.18 V (V),P4.4.19 V (V),P4.4.20 V (V),P4.5.1 V (V),P4.5.2 V (V),P4.5.3 V (V),P4.5.4 V (V),P4.5.5 V (V),P4.5.6 V (V),P4.5.7 V (V),P4.5.8 V (V),P4.5.9 V (V),P4.5.10 V (V),P4.5.11 V (V),P4.5.12 V (V),P4.5.13 V (V),P4.5.14 V (V),P4.5.15 V (V),P4.5.16 V (V),P4.5.17 V (V),P4.5.18 V (V),P4.5.19 V (V),P4.5.20 V (V),P4.5.21 V (V),P4.5.22 V (V),P4.6.1 V (V),P4.6.2 V (V),P4.6.3 V (V),P4.6.4 V (V),P4.6.5 V (V),P4.6.6 V (V),P4.6.7 V (V),P4.6.8 V (V),P4.6.9 V (V),P4.6.10 V (V),P4.6.11 V (V),P4.6.12 V (V),P4.6.13 V (V),P4.6.14 V (V),P4.6.15 V (V),P4.6.16 V (V),P4.6.17 V (V),P4.6.18 V (V),P4.6.19 V (V),P4.6.20 V (V),P4.6.21 V (V),P4.6.22 V (V),P4.7.1 V (V),P4.7.2 V (V),P4.7.3 V (V),P4.7.4 V (V),P4.7.5 V (V),P4.7.6 V (V),P4.7.7 V (V),P4.7.8 V (V),P4.7.9 V (V),P4.7.10 V (V),P4.7.11 V (V),P4.7.12 V (V),P4.7.13 V (V),P4.7.14 V (V),P4.7.15 V (V),P4.7.16 V (V),P4.7.17 V (V),P4.7.18 V (V),P4.7.19 V (V),P4.7.20 V (V),P4.7.21 V (V),P4.7.22 V (V),P4.8.1 V (V),P4.8.2 V (V),P4.8.3 V (V),P4.8.4 V (V),P4.8.5 V (V),P4.8.6 V (V),P4.8.7 V (V),P4.8.8 V (V),P4.8.9 V (V),P4.8.10 V (V),P4.8.11 V (V),P4.8.12 V (V),P4.8.13 V (V),P4.8.14 V (V),P4.8.15 V (V),P4.8.16 V (V),P4.8.17 V (V),P4.8.18 V (V),P4.8.19 V (V),P4.8.20 V (V),P4.8.21 V (V),P4.8.22 V (V),P4.9.1 V (V),P4.9.2 V (V),P4.9.3 V (V),P4.9.4 V (V),P4.9.5 V (V),P4.9.6 V (V),P4.9.7 V (V),P4.9.8 V (V),P4.9.9 V (V),P4.9.10 V (V),P4.9.11 V (V),P4.9.12 V (V),P4.9.13 V (V),P4.9.14 V (V),P4.9.15 V (V),P4.9.16 V (V),P4.9.17 V (V),P4.9.18 V (V),P4.9.19 V (V),P4.9.20 V (V),P4.9.21 V (V),P4.9.22 V (V)
30,2021-05-05,13:30:00,66.375,65.41666666666667,65.1875,66.03125,65.5625,65.79166666666667,65.08333333333333,66.4375,65.29166666666667,65.4375,66.125,65.83333333333333,65.125,65.45833333333333,66.625,66.4375,66.5625,66.4375,66.9375,66.625,66.08333333333333,67.4375,78.83333333333333,72.875,69.5,68.0,70.45833333333333,69.70833333333333,68.4375,70.09375,68.875,67.45833333333333,67.6875,0.0,68.125,69.875,71.33333333333333,70.21875,70.08333333333333,69.625,69.5,69.54166666666667,67.33333333333333,68.75,79.875,69.95833333333333,70.04166666666667,69.75,67.83333333333333,68.75,70.08333333333333,69.0625,69.25,70.625,69.4375,68.5625,69.625,71.08333333333333,68.91666666666667,69.8125,71.20833333333333,70.1875,71.29166666666667,70.25,67.58333333333333,68.75,68.75,67.0,66.95833333333333,68.41666666666667,68.125,66.5625,66.54166666666667,69.95833333333333,67.79166666666667,67.20833333333333,70.75,69.0625,69.875,70.25,68.0,68.08333333333333,68.3125,70.5,67.875,69.04166666666667,69.5,69.16666666666667,69.1875,69.03125,70.54166666666667,66.91666666666667,69.83333333333333,68.625,69.125,69.125,67.625,67.45833333333333,69.25,68.08333333333333,66.16666666666667,68.41666666666667,67.5,69.1875,67.9375,68.25,67.3125,67.25,69.625,69.375,68.54166666666667,67.875,68.25,70.0625,68.5,68.375,67.8125,68.08333333333333,71.125,70.25,67.75,68.34375,70.5,67.5625,69.125,68.125,67.625,67.25,67.58333333333333,67.375,67.16666666666667,67.08333333333333,67.45833333333333,68.25,67.5,67.15625,67.33333333333333,69.625,67.75,68.20833333333333,68.125,68.54166666666667,66.95833333333333,68.0,68.33333333333333,68.3125,68.66666666666667,68.95833333333333,66.5625,67.625,67.66666666666667,68.4375,68.125,66.8125,68.41666666666667,67.66666666666667,67.45833333333333,67.9375,68.0,68.16666666666667,69.66666666666667,67.875,69.33333333333333,68.875,69.66666666666667,70.46875,68.54166666666667,70.375,67.66666666666667,67.33333333333333,68.5,68.58333333333333,68.58333333333333,68.125,67.70833333333333,67.5,67.41666666666667,67.58333333333333,67.625,67.0,66.625,68.5,69.59375,70.0625,67.125,66.45833333333333,67.33333333333333,66.5,67.0,67.1875,68.91666666666667,68.95833333333333,68.25,67.25,68.0,68.54166666666667
31,2021-05-05,13:45:00,66.625,66.16666666666667,65.79166666666667,65.6875,65.8125,66.79166666666667,66.33333333333333,66.375,65.875,65.5,65.79166666666667,65.91666666666667,65.66666666666667,66.58333333333333,66.04166666666667,66.875,66.08333333333333,66.25,67.0,66.75,66.45833333333333,67.45833333333333,80.33333333333333,71.5,69.53125,68.625,70.58333333333333,70.04166666666667,69.34375,70.9375,69.25,68.6875,68.41666666666667,69.25,68.08333333333333,70.3125,71.79166666666667,70.6875,70.5,69.75,69.83333333333333,69.875,68.25,69.75,70.875,69.95833333333333,70.41666666666667,69.96875,68.83333333333333,69.96875,69.875,69.54166666666667,69.6875,71.0,69.95833333333333,69.16666666666667,70.125,71.5,69.20833333333333,70.4375,71.45833333333333,70.9375,71.91666666666667,70.54166666666667,67.91666666666667,69.83333333333333,69.125,67.75,67.375,68.95833333333333,68.375,66.875,67.25,69.83333333333333,68.33333333333333,67.125,70.70833333333333,69.45833333333333,69.83333333333333,70.8125,68.29166666666667,68.6875,68.75,70.83333333333333,68.25,69.25,70.625,69.91666666666667,69.70833333333333,69.70833333333333,70.5625,67.0,69.875,68.79166666666667,69.91666666666667,69.5,68.41666666666667,68.29166666666667,68.875,69.16666666666667,66.83333333333333,68.5625,68.58333333333333,69.95833333333333,67.91666666666667,69.125,68.03125,67.59375,70.3125,70.625,68.91666666666667,68.125,68.66666666666667,70.54166666666667,68.375,67.375,68.41666666666667,68.75,70.9375,70.4375,68.45833333333333,68.54166666666667,70.83333333333333,67.75,69.625,68.875,67.83333333333333,68.66666666666667,67.66666666666667,67.91666666666667,67.625,67.91666666666667,67.6875,68.875,67.70833333333333,67.75,67.33333333333333,69.58333333333333,67.625,68.66666666666667,68.0,68.91666666666667,67.4375,68.20833333333333,69.16666666666667,68.5,69.41666666666667,69.375,67.04166666666667,68.08333333333333,67.25,68.95833333333333,69.3125,68.5,68.21875,68.0,67.5,68.5,67.6875,69.03125,70.5,67.4375,69.25,69.0,69.9375,70.8125,69.6875,71.125,68.5,67.6875,69.04166666666667,69.125,68.8125,68.45833333333333,68.25,68.125,67.5,67.9375,68.875,67.54166666666667,67.0,69.04166666666667,70.3125,70.5,67.71875,67.59375,68.5,67.20833333333333,67.45833333333333,67.29166666666667,68.375,69.54166666666667,68.75,67.3125,68.04166666666667,68.45833333333333
32,2021-05-05,14:00:00,66.375,65.45833333333333,65.375,65.375,65.5,65.4375,65.375,65.20833333333333,65.375,65.625,65.04166666666667,65.54166666666667,65.3125,66.0,66.04166666666667,67.5,66.5625,66.875,66.0,66.40625,65.6875,67.6875,78.1875,71.75,69.70833333333333,68.375,70.54166666666667,69.9375,68.875,70.125,69.125,68.625,68.375,68.875,67.91666666666667,70.45833333333333,71.70833333333333,70.625,70.45833333333333,69.70833333333333,69.75,69.66666666666667,67.79166666666667,68.91666666666667,68.75,69.375,69.66666666666667,69.75,68.0625,69.625,69.625,69.3125,69.5,70.65625,69.58333333333333,68.58333333333333,69.5625,71.375,69.0,70.125,70.70833333333333,70.25,71.70833333333333,70.41666666666667,68.125,69.375,69.875,68.125,67.4375,69.125,68.0,66.4375,67.41666666666667,70.20833333333333,68.25,67.20833333333333,70.625,69.4375,70.33333333333333,70.6875,68.53125,68.16666666666667,68.4375,70.75,68.8125,69.625,70.08333333333333,69.625,69.91666666666667,69.33333333333333,70.91666666666667,67.5,69.54166666666667,68.45833333333333,69.125,69.375,68.0,68.20833333333333,69.41666666666667,68.75,67.375,68.25,67.875,69.70833333333333,68.0,68.66666666666667,67.375,67.375,69.9375,70.29166666666667,68.875,67.83333333333333,68.8125,70.25,68.45833333333333,68.20833333333333,0.0,69.0625,71.3125,71.16666666666667,68.125,69.04166666666667,70.6875,67.875,69.8125,68.70833333333333,69.0,68.79166666666667,67.70833333333333,67.6875,67.625,67.20833333333333,67.54166666666667,68.96875,67.625,67.4375,0.0,70.125,67.70833333333333,68.9375,68.25,69.20833333333333,67.70833333333333,68.5,68.91666666666667,68.625,69.08333333333333,70.04166666666667,67.0625,68.125,67.79166666666667,69.125,68.79166666666667,67.91666666666667,68.75,68.125,67.78125,68.83333333333333,68.16666666666667,69.0,70.25,67.95833333333333,69.04166666666667,68.96875,70.16666666666667,69.9375,68.625,71.125,68.04166666666667,67.33333333333333,68.70833333333333,69.125,67.95833333333333,68.25,68.25,68.0,66.91666666666667,67.8125,69.04166666666667,67.0,67.125,69.16666666666667,69.375,70.0,67.3125,66.875,66.875,67.83333333333333,67.625,66.66666666666667,68.5625,69.16666666666667,68.54166666666667,67.8125,67.84375,68.0
33,2021-05-05,14:15:00,67.4375,66.0,65.66666666666667,66.29166666666667,66.0,66.375,65.0,66.29166666666667,64.91666666666667,66.0,65.91666666666667,66.08333333333333,65.625,66.04166666666667,66.6875,67.58333333333333,66.58333333333333,67.0,67.79166666666667,66.5,65.79166666666667,66.375,79.58333333333333,71.75,70.0625,68.58333333333333,71.4375,70.5625,69.875,70.54166666666667,69.58333333333333,68.75,68.625,69.45833333333333,68.6875,71.5,72.29166666666667,70.45833333333333,70.95833333333333,70.625,70.45833333333333,69.875,68.4375,70.125,69.25,70.875,70.625,70.54166666666667,68.9375,70.0,70.59375,70.0625,70.54166666666667,71.125,70.25,69.45833333333333,70.375,72.125,69.34375,70.875,71.5625,71.4375,72.54166666666667,71.0,68.66666666666667,69.875,69.625,67.70833333333333,68.375,69.33333333333333,68.46875,67.6875,67.95833333333333,70.5625,68.33333333333333,68.0,71.375,69.83333333333333,70.29166666666667,71.1875,69.5,68.75,68.75,71.375,68.5,69.79166666666667,70.9375,69.75,70.125,69.625,71.16666666666667,67.6875,70.375,68.75,69.79166666666667,69.875,69.125,68.6875,69.6875,69.375,67.1875,69.29166666666667,67.625,70.0,68.04166666666667,69.04166666666667,68.375,68.375,70.79166666666667,71.04166666666667,69.0,69.0,69.0625,70.65625,68.6875,67.95833333333333,68.375,69.0,71.375,71.3125,69.33333333333333,69.58333333333333,71.1875,68.25,70.125,69.375,68.54166666666667,68.25,67.83333333333333,68.875,67.5,67.04166666666667,67.375,69.41666666666667,68.45833333333333,67.875,68.125,70.25,68.375,69.0,69.125,69.16666666666667,67.375,69.04166666666667,69.54166666666667,68.95833333333333,69.875,70.625,67.5625,68.625,67.625,69.53125,69.28125,68.5,68.95833333333333,68.5625,67.875,69.20833333333333,69.125,69.41666666666667,71.0625,68.83333333333333,69.79166666666667,69.0625,70.16666666666667,71.16666666666667,69.4375,71.75,68.54166666666667,68.25,69.0625,70.08333333333333,68.5,68.125,69.08333333333333,68.6875,68.8125,68.70833333333333,69.54166666666667,68.375,67.625,69.5,70.66666666666667,70.5,68.33333333333333,67.375,67.1875,67.25,67.58333333333333,67.125,69.0625,69.5,68.75,67.66666666666667,68.66666666666667,67.625
34,2021-05-05,14:30:00,67.16666666666667,67.375,65.8125,67.54166666666667,67.4375,67.45833333333333,67.4375,67.45833333333333,67.58333333333333,67.1875,66.6875,66.3125,66.8125,67.54166666666667,67.5,68.33333333333333,67.625,67.70833333333333,68.125,68.1875,68.375,68.03125,80.25,73.0,70.0,68.75,71.5625,70.875,69.41666666666667,71.45833333333333,71.0625,69.0,69.41666666666667,70.29166666666667,66.5625,72.45833333333333,72.9375,71.125,71.9375,70.95833333333333,70.9375,70.8125,69.6875,70.41666666666667,70.3125,71.375,70.83333333333333,70.70833333333333,69.54166666666667,71.33333333333333,71.375,70.8125,71.0625,71.5,70.375,70.41666666666667,70.70833333333333,72.58333333333333,70.4375,71.83333333333333,71.58333333333333,71.75,72.41666666666667,72.0,68.45833333333333,69.95833333333333,70.0,68.41666666666667,68.625,70.29166666666667,69.33333333333333,68.625,68.125,71.875,69.75,67.75,70.0,69.1875,69.5625,71.375,70.25,69.91666666666667,69.375,71.66666666666667,69.125,70.25,71.375,71.6875,71.375,70.70833333333333,71.875,68.4375,69.875,69.66666666666667,70.40625,70.125,68.375,68.29166666666667,70.375,70.29166666666667,67.54166666666667,69.6875,69.45833333333333,70.45833333333333,69.5625,69.4375,68.46875,69.08333333333333,71.8125,71.625,70.04166666666667,68.84375,69.65625,71.5625,68.875,69.1875,69.08333333333333,70.1875,72.5,71.8125,69.5,70.25,71.8125,68.8125,71.25,69.625,69.08333333333333,69.58333333333333,68.54166666666667,68.625,67.29166666666667,68.79166666666667,68.15625,70.625,68.6875,68.25,69.625,70.75,68.04166666666667,69.66666666666667,69.0625,70.25,67.41666666666667,69.70833333333333,70.08333333333333,69.41666666666667,70.08333333333333,71.375,68.0,69.58333333333333,67.91666666666667,69.8125,71.0,69.0625,69.54166666666667,69.1875,67.95833333333333,69.375,68.91666666666667,68.45833333333333,71.5,67.83333333333333,70.29166666666667,69.5,70.5,70.95833333333333,69.625,70.3125,68.6875,69.54166666666667,69.91666666666667,70.375,68.83333333333333,68.4375,69.125,67.79166666666667,68.54166666666667,68.875,70.0,69.0,68.125,69.875,69.375,70.33333333333333,68.25,67.83333333333333,69.5,68.20833333333333,68.25,67.625,68.95833333333333,69.75,69.33333333333333,67.25,69.0,68.4375
35,2021-05-05,14:45:00,67.375,66.95833333333333,66.66666666666667,66.95833333333333,67.1875,67.29166666666667,67.16666666666667,67.625,67.375,67.29166666666667,66.75,66.95833333333333,66.75,67.54166666666667,67.4375,67.6875,67.9375,67.66666666666667,68.20833333333333,68.0,68.0625,68.125,77.45833333333333,72.625,71.5,69.79166666666667,72.1875,71.29166666666667,69.875,71.08333333333333,71.25,69.41666666666667,70.0,70.04166666666667,69.70833333333333,72.5625,72.625,71.75,72.0625,71.91666666666667,71.125,71.1875,69.58333333333333,70.45833333333333,70.4375,71.40625,71.5625,71.125,70.29166666666667,70.91666666666667,71.58333333333333,71.41666666666667,71.54166666666667,72.375,71.29166666666667,70.875,72.1875,72.8125,70.5,71.6875,72.375,71.95833333333333,72.8125,72.04166666666667,69.4375,70.95833333333333,69.8125,68.375,69.29166666666667,70.0,69.1875,68.16666666666667,68.125,72.0,69.29166666666667,68.5,71.75,70.29166666666667,71.25,72.0,70.08333333333333,69.9375,69.79166666666667,72.1875,69.125,70.75,72.25,71.875,71.20833333333333,71.375,72.46875,68.16666666666667,71.125,69.875,70.91666666666667,69.95833333333333,0.0,68.75,70.45833333333333,69.95833333333333,68.125,69.66666666666667,69.5625,70.75,69.0,69.70833333333333,69.70833333333333,69.0625,71.625,71.375,70.0625,68.4375,70.0,71.75,69.75,68.96875,69.5,70.25,71.625,71.9375,69.58333333333333,69.625,71.95833333333333,69.125,71.0,69.8125,69.4375,69.625,68.5,68.8125,68.625,68.91666666666667,68.125,70.1875,68.5,68.875,69.33333333333333,71.25,68.875,70.125,69.125,70.5,68.875,70.0,70.04166666666667,69.5625,70.70833333333333,71.29166666666667,68.25,69.9375,69.16666666666667,70.20833333333333,70.5,69.125,69.53125,69.45833333333333,68.41666666666667,69.625,68.875,70.29166666666667,71.25,69.5625,71.04166666666667,70.0,70.20833333333333,71.875,70.0625,72.54166666666667,68.875,69.41666666666667,70.4375,71.20833333333333,69.0,68.8125,69.0625,68.625,68.70833333333333,68.75,69.91666666666667,69.5625,68.29166666666667,70.125,71.0,71.125,68.4375,66.9375,67.90625,68.4375,68.79166666666667,68.54166666666667,69.125,69.625,69.16666666666667,68.375,69.04166666666667,69.0
36,2021-05-05,15:00:00,68.125,67.6875,74.0,74.75,70.375,72.54166666666667,70.125,68.16666666666667,67.25,67.83333333333333,67.75,68.0,67.46875,67.8125,68.25,68.04166666666667,68.125,68.54166666666667,77.6875,75.08333333333333,72.59375,73.5,75.5,73.5625,71.3125,69.29166666666667,72.1875,71.125,70.15625,71.625,71.625,70.25,70.5,70.83333333333333,69.83333333333333,72.33333333333333,73.0625,71.83333333333333,71.75,71.4375,70.95833333333333,71.08333333333333,70.625,71.1875,70.4375,71.33333333333333,70.6875,71.58333333333333,69.66666666666667,70.5,71.875,71.8125,71.9375,72.125,71.125,71.225,71.41666666666667,73.125,70.41666666666667,72.08333333333333,72.1875,72.29166666666667,72.375,72.45833333333333,69.875,70.83333333333333,70.45833333333333,69.25,69.29166666666667,70.625,69.95833333333333,68.5,68.0,72.25,68.9375,69.20833333333333,72.5,71.25,71.70833333333333,72.375,70.08333333333333,70.125,69.75,72.21875,69.875,71.04166666666667,72.3125,71.875,71.41666666666667,71.375,73.0,68.75,71.375,69.875,71.0,70.5,69.46875,68.5,70.16666666666667,69.83333333333333,68.79166666666667,69.95833333333333,69.91666666666667,70.79166666666667,70.0,70.5,69.5,69.09375,71.79166666666667,71.5,70.1875,69.75,69.9375,72.0625,69.79166666666667,69.75,69.75,70.5625,71.95833333333333,71.8125,70.875,70.625,72.125,69.46875,71.45833333333333,70.125,70.0,69.5,68.70833333333333,69.25,69.45833333333333,69.16666666666667,69.08333333333333,70.58333333333333,69.0,69.25,69.375,71.875,68.75,70.29166666666667,69.41666666666667,70.8125,68.8125,70.16666666666667,70.71875,70.29166666666667,70.54166666666667,70.875,68.375,70.59375,69.08333333333333,70.5,70.54166666666667,68.8125,69.5625,69.53125,68.79166666666667,69.5,69.3125,70.41666666666667,72.25,69.625,70.95833333333333,69.54166666666667,71.375,71.58333333333333,69.8125,72.45833333333333,68.875,69.29166666666667,70.58333333333333,70.625,69.0625,69.5,70.08333333333333,68.25,69.125,68.375,70.125,69.0625,68.79166666666667,70.1875,70.875,71.75,68.625,68.375,68.75,69.125,68.4375,68.625,69.04166666666667,70.375,69.91666666666667,68.46875,69.33333333333333,68.8125
37,2021-05-05,15:15:00,75.04166666666667,74.0,73.70833333333333,75.08333333333333,77.125,73.25,77.125,76.83333333333333,73.95833333333333,61.5625,67.91666666666667,68.0625,67.83333333333333,67.5625,68.20833333333333,69.5625,68.70833333333333,68.625,71.4375,68.5625,64.125,67.78125,73.83333333333333,73.375,71.4375,68.625,71.25,71.96875,70.75,72.08333333333333,70.6875,70.03125,70.0,71.20833333333333,69.95833333333333,72.25,73.25,72.16666666666667,71.83333333333333,71.58333333333333,71.41666666666667,71.20833333333333,69.0,71.25,70.9375,72.0,71.5,69.3125,70.09375,70.58333333333333,71.25,71.0,71.58333333333333,72.95833333333333,71.9375,70.8125,72.0,73.0,70.125,72.375,72.375,72.625,73.20833333333333,72.4375,70.125,71.0,71.125,68.83333333333333,69.5,70.75,70.33333333333333,68.16666666666667,68.5,71.75,70.45833333333333,69.5,72.0,71.40625,72.08333333333333,72.53125,70.5,70.125,70.29166666666667,72.625,70.25,71.4375,72.70833333333333,71.75,71.79166666666667,71.25,72.8125,68.75,71.15625,69.95833333333333,71.4375,70.54166666666667,68.875,68.5,70.5,69.875,68.70833333333333,70.45833333333333,69.875,71.25,69.625,70.03125,69.0625,67.25,72.53125,72.20833333333333,70.6875,69.625,71.125,72.125,70.8125,69.41666666666667,69.83333333333333,70.625,72.45833333333333,70.6875,71.16666666666667,71.5625,73.0625,69.375,71.28125,70.04166666666667,69.95833333333333,69.83333333333333,69.75,68.9375,69.4375,69.54166666666667,68.625,71.125,69.08333333333333,69.5,69.9375,72.25,68.875,71.875,69.20833333333333,71.625,69.20833333333333,70.91666666666667,70.9375,70.875,71.08333333333333,71.54166666666667,68.83333333333333,71.0625,69.66666666666667,70.8125,70.58333333333333,69.125,70.04166666666667,69.75,67.1875,70.66666666666667,69.25,69.75,72.16666666666667,70.25,71.25,70.4375,71.0625,72.66666666666667,70.25,73.08333333333333,70.04166666666667,68.875,70.75,71.125,69.45833333333333,69.4375,70.25,68.875,69.41666666666667,69.45833333333333,70.4375,69.79166666666667,68.125,70.5625,71.5,71.75,69.5,67.5625,68.0,69.125,69.125,68.625,70.125,70.29166666666667,70.125,69.375,69.375,70.125
38,2021-05-05,15:30:00,69.54166666666667,69.5,69.6875,72.04166666666667,70.625,68.66666666666667,69.8125,71.625,77.625,75.70833333333333,75.75,74.04166666666667,73.4375,71.3125,73.95833333333333,67.79166666666667,68.75,68.6875,73.125,67.16666666666667,65.58333333333333,67.875,74.08333333333333,73.75,70.25,69.53125,71.75,71.5625,71.04166666666667,70.91666666666667,70.03125,69.8125,70.875,71.20833333333333,69.875,72.375,73.5625,71.875,72.125,71.1875,70.79166666666667,71.125,69.58333333333333,71.0625,71.5625,71.5,71.58333333333333,71.41666666666667,70.125,71.54166666666667,71.6875,72.25,71.1875,72.5,72.4375,71.45833333333333,72.625,73.625,70.625,71.91666666666667,72.70833333333333,72.66666666666667,72.375,72.40625,70.25,71.125,71.25,67.625,68.33333333333333,71.25,69.875,68.375,69.08333333333333,72.625,69.83333333333333,69.5,72.625,71.4375,72.375,72.9375,69.5625,70.75,69.375,73.125,70.79166666666667,71.6875,71.08333333333333,72.29166666666667,72.125,72.25,72.375,69.75,71.1875,70.75,71.25,71.54166666666667,69.21875,69.20833333333333,70.75,70.5,67.5,70.75,68.5625,71.4375,69.70833333333333,70.125,67.33333333333333,70.04166666666667,71.9375,72.375,70.25,69.625,71.4375,72.625,70.58333333333333,69.375,69.1875,71.25,72.46875,72.75,71.25,71.875,73.0625,69.5625,72.4375,71.375,70.0,69.125,69.04166666666667,69.0,68.8125,69.0,68.91666666666667,70.54166666666667,68.6875,69.83333333333333,68.79166666666667,72.625,69.75,70.66666666666667,70.45833333333333,71.45833333333333,69.75,70.16666666666667,71.04166666666667,70.75,71.54166666666667,72.125,69.375,70.8125,69.625,69.125,71.25,68.40625,70.54166666666667,70.29166666666667,68.79166666666667,71.3125,69.45833333333333,70.34375,72.375,69.08333333333333,71.70833333333333,70.75,71.625,72.5,69.625,72.54166666666667,69.79166666666667,69.79166666666667,70.875,71.0625,69.9375,69.20833333333333,70.375,69.04166666666667,68.53125,0.0,70.04166666666667,69.54166666666667,69.08333333333333,70.09375,70.625,72.83333333333333,67.875,68.20833333333333,69.0,68.0625,69.41666666666667,68.875,67.79166666666667,71.0625,69.875,68.5625,68.71875,68.0
39,2021-05-05,15:45:00,69.25,67.25,67.4375,68.28125,67.75,67.33333333333333,67.9375,68.375,68.375,69.0,66.79166666666667,70.08333333333333,68.25,68.25,67.9375,66.5,66.70833333333333,71.29166666666667,68.45833333333333,67.75,66.90625,67.9375,70.5,71.0,70.875,68.75,70.9375,70.125,70.08333333333333,70.625,70.16666666666667,68.65625,67.8125,68.16666666666667,67.29166666666667,70.04166666666667,70.8125,69.41666666666667,70.875,69.8125,69.45833333333333,69.125,68.0,68.16666666666667,69.29166666666667,69.9375,68.5,70.0625,68.75,71.04166666666667,70.1875,69.5,70.95833333333333,71.125,69.71875,70.5625,70.83333333333333,72.25,69.375,70.25,72.125,71.33333333333333,71.58333333333333,73.0,68.96875,72.1875,68.90625,68.16666666666667,66.70833333333333,71.5,68.79166666666667,67.83333333333333,67.70833333333333,70.25,68.8125,68.08333333333333,72.0625,68.58333333333333,69.66666666666667,71.5625,68.95833333333333,68.95833333333333,68.75,70.70833333333333,67.25,65.16666666666667,71.41666666666667,71.04166666666667,69.625,70.125,70.875,67.70833333333333,69.29166666666667,71.6875,69.5625,69.0,69.25,69.20833333333333,70.41666666666667,69.08333333333333,67.29166666666667,70.5625,70.625,69.9375,67.8125,67.33333333333333,68.5,67.20833333333333,70.96875,71.9375,70.375,67.58333333333333,70.29166666666667,69.4375,69.75,68.5625,68.45833333333333,68.90625,71.0625,69.83333333333333,69.0625,69.08333333333333,71.08333333333333,68.5,69.04166666666667,68.40625,69.5,68.875,66.8125,66.75,69.3125,67.70833333333333,67.9375,69.16666666666667,68.375,68.41666666666667,69.5,70.25,68.75,70.125,67.41666666666667,70.75,71.625,67.75,68.5625,68.79166666666667,69.91666666666667,69.375,66.875,70.25,67.70833333333333,69.5625,69.625,70.0,68.33333333333333,68.04166666666667,67.95833333333333,69.20833333333333,68.45833333333333,69.1875,72.0625,69.29166666666667,70.125,68.9375,69.125,71.79166666666667,68.875,72.54166666666667,68.5625,67.70833333333333,69.29166666666667,69.6875,65.0,68.875,68.58333333333333,67.29166666666667,70.375,68.83333333333333,68.75,68.16666666666667,67.95833333333333,69.625,70.0,70.21875,67.66666666666667,67.83333333333333,69.20833333333333,68.5625,67.4375,66.8125,66.79166666666667,66.625,66.70833333333333,68.0625,67.9375,68.5
